Var1,Var2,Var3,Var4,Var5,Var6
12,18,H,H,1,1.9411
0,18,G,G,1,3.3136
0,18,T,E,0,6.161
0,18,O,E,0,1.2264
0,18,M,M,1,2.2212
0,18,W,W,1,2.7795
2,7,E,E,1,3.624
0,18,O,O,1,2.4863
2,21,U,U,1,2.0721
0,18,B,B,1,1.9501
0,18,G,S,0,1.9179
12,18,R,R,1,1.8458
0,18,S,S,1,1.4865
12,18,K,K,1,2.4823
2,7,K,A,0,1.2695
0,18,T,T,1,1.6165
11,16,E,E,1,2.5949
0,17,E,T,0,1.8827
0,17,R,R,1,1.8506
11,16,E,E,1,2.6398
2,7,R,R,1,1.8736
2,7,O,O,1,2.5696
0,18,M,M,1,2.2212
11,17,D,D,1,2.5604
0,18,H,H,1,1.8665
0,18,E,T,0,2.8655
12,18,M,M,1,1.6903
10,18,R,W,0,2.2876
0,18,O,E,0,0.62811
0,18,R,R,1,2.1457
0,18,A,A,1,1.8442
0,18,W,T,0,3.9251
12,18,D,D,1,1.7783
0,51,N,T,0,1.48
0,18,D,D,1,2.3448
2,7,A,A,1,1.7379
10,18,E,E,1,1.7216
0,22,W,D,0,2.3165
2,7,I,M,0,2.3137
0,18,U,U,1,2.3396
0,17,L,T,0,0.53193
0,18,F,F,1,2.612
0,18,S,E,0,0.66858
0,18,G,G,1,2.0161
0,22,M,E,0,0.46999
0,17,K,K,1,2.0707
0,18,U,U,1,2.6937
11,17,U,U,1,2.6795
2,7,T,T,1,1.6047
0,18,M,M,1,1.6918
12,18,N,N,1,2.0108
0,18,M,M,1,2.8897
0,20,E,E,1,2.4766
0,18,R,R,1,1.8477
2,7,F,F,1,2.26
0,18,K,K,1,2.0912
0,17,Z,E,0,0.66751
12,18,T,T,1,2.0109
0,20,G,E,0,1.7086
0,17,O,W,0,2.4257
0,18,F,F,1,2.427
0,18,K,R,0,2.075
12,17,O,O,1,3.1085
0,18,F,F,1,2.6708
0,18,F,T,0,0.65429
0,17,G,G,1,2.1947
0,18,H,H,1,1.8665
12,18,S,S,1,1.5419
11,16,D,E,0,0.47036
12,18,G,D,0,1.8339
4,17,N,M,0,1.9463
0,19,F,Not A Valid Character,0,3.5208
0,18,T,T,1,1.4631
0,20,D,D,1,2.2789
0,18,W,W,1,2.2782
11,17,F,E,0,0.75383
0,18,W,W,1,2.2342
0,22,I,I,1,1.688
12,18,A,M,0,1.871
2,21,R,S,0,1.8013
0,18,P,E,0,0.4785
0,18,F,T,0,0.65429
0,17,F,F,1,2.5786
0,18,O,O,1,3.0249
0,18,O,T,0,0.76358
0,18,M,M,1,1.8177
0,17,A,A,1,1.8615
0,18,O,O,1,2.7131
12,18,O,T,0,0.55693
0,18,E,E,1,2.3853
0,17,M,A,0,1.7253
0,18,N,E,0,0.87117
0,18,E,E,1,2.7266
0,19,S,S,1,1.8313
0,17,U,U,1,1.9172
0,18,K,U,0,2.1275
0,18,O,O,1,3.2118
0,18,M,M,1,2.6989
0,20,W,U,0,2.2819
0,18,U,I,0,1.5426
2,7,N,Not A Valid Character,0,4.9367
0,18,A,A,1,1.5817
0,20,A,A,1,1.9967
0,18,O,E,0,0.62582
0,20,F,F,1,2.4477
10,15,S,S,1,1.7054
0,18,O,O,1,2.4987
0,18,S,E,0,0.57158
11,16,H,E,0,0.96193
0,18,S,S,1,2.1231
0,18,T,T,1,1.9792
0,18,M,M,1,1.9446
0,17,O,O,1,2.6823
11,17,B,B,1,2.0109
0,18,O,O,1,2.5749
0,18,O,T,0,0.76358
0,17,G,E,0,0.42273
10,15,M,M,1,2.8861
0,18,T,T,1,1.6988
0,18,I,I,1,1.9274
0,18,T,T,1,3.8346
0,18,U,U,1,3.1889
12,18,D,V,0,1.7019
2,7,O,Not A Valid Character,0,2.8383
0,18,M,M,1,4.1051
10,15,D,S,0,2.6681
2,7,O,O,1,2.8516
12,18,K,K,1,2.4823
0,17,N,N,1,1.6686
0,17,U,U,1,2.0309
0,19,U,I,0,2.2298
11,16,N,N,1,1.9614
12,18,B,B,1,1.9838
0,20,K,K,1,2.3408
11,17,W,W,1,2.2579
0,17,J,T,0,0.7949
0,17,F,F,1,2.0122
2,7,T,T,1,1.2813
2,7,R,R,1,1.9214
0,18,S,S,1,1.6614
0,18,V,E,0,1.3971
0,18,H,I,0,1.7314
0,18,E,T,0,2.8655
0,18,F,F,1,2.1483
0,18,M,N,0,1.5125
10,18,U,U,1,2.3085
0,20,S,S,1,1.6868
0,17,D,D,1,2.0309
12,18,S,S,1,1.9866
0,18,O,O,1,2.4025
0,18,R,R,1,2.0917
12,18,R,R,1,1.8458
0,18,I,I,1,1.476
0,18,E,E,1,2.1607
12,17,I,I,1,1.6308
0,17,I,I,1,1.7294
0,18,Y,E,0,0.64284
0,18,N,N,1,1.8944
2,21,S,S,1,1.98
0,18,O,O,1,2.2704
0,18,J,E,0,1.8277
0,18,I,I,1,1.6429
0,18,U,U,1,1.9552
11,16,O,S,0,2.0925
0,18,U,U,1,2.275
0,18,M,M,1,1.7288
0,18,I,I,1,1.4718
0,18,U,U,1,1.6243
0,17,E,E,1,2.0663
0,22,R,R,1,2.2663
0,18,D,D,1,2.1344
0,20,T,T,1,1.6454
0,18,K,K,1,2.4181
2,7,F,F,1,1.9443
0,22,A,T,0,1.5472
12,18,N,T,0,2.1835
0,22,Y,E,0,0.96593
11,16,W,T,0,0.63852
0,18,D,T,0,1.693
0,18,K,K,1,2.4181
11,17,G,G,1,2.0961
0,18,T,T,1,1.2275
0,18,A,A,1,1.4093
0,17,R,R,1,2.4352
0,18,W,I,0,0.88677
2,7,A,Not A Valid Character,0,2.939
0,18,D,D,1,1.9444
11,17,R,E,0,1.4049
10,15,N,N,1,2.555
0,18,S,S,1,2.034
12,17,R,R,1,2.8666
2,7,O,O,1,2.5696
10,18,I,I,1,1.7704
0,19,H,H,1,2.0136
0,18,D,D,1,2.4823
0,18,R,R,1,2.2218
0,17,A,E,0,0.73479
0,18,T,T,1,1.4631
0,17,T,T,1,1.9033
0,18,T,E,0,0.74346
12,18,N,A,0,1.6351
2,7,E,T,0,2.384
2,7,H,H,1,1.8484
0,18,A,A,1,2.3629
4,17,G,G,1,1.9602
2,7,I,I,1,2.0487
0,18,W,W,1,2.2242
10,15,S,S,1,2.2361
11,16,F,E,0,1.7266
0,18,E,E,1,2.6673
0,18,Z,T,0,2.076
0,18,W,W,1,2.2342
0,18,A,A,1,1.7403
0,20,U,U,1,2.2713
2,7,O,O,1,2.9106
12,18,I,I,1,1.6298
10,18,T,T,1,1.8503
0,17,K,K,1,2.5707
0,17,R,E,0,0.70535
0,18,D,D,1,1.9557
0,18,D,T,0,1.7863
0,17,V,E,0,0.7148
0,20,E,E,1,2.1911
0,18,U,U,1,2.1745
11,17,O,E,0,1.1877
0,18,F,F,1,1.9397
0,19,T,T,1,2.0226
0,18,E,E,1,2.2368
0,18,I,E,0,0.6611
2,7,G,R,0,3.1733
0,17,U,U,1,2.0204
12,18,S,E,0,0.46585
2,7,A,A,1,2.0388
10,15,D,D,1,2.8605
0,18,W,U,0,1.9235
0,18,H,H,1,1.6542
0,18,S,S,1,1.8791
0,20,O,O,1,2.9766
0,18,E,E,1,2.8144
2,7,W,W,1,2.5391
2,7,R,R,1,1.7414
0,18,I,I,1,1.2354
11,17,K,K,1,2.3621
2,7,T,T,1,1.0791
0,18,R,R,1,2.4535
2,7,U,U,1,2.1892
0,22,N,N,1,1.8667
0,18,M,M,1,2.0026
0,18,N,E,0,0.87117
11,17,S,S,1,1.8753
11,17,R,R,1,2.9818
10,18,T,T,1,1.8503
11,16,S,S,1,2.0267
0,18,A,A,1,2.5759
0,51,M,A,0,4.5984
0,18,W,W,1,2.2242
12,17,M,M,1,2.8122
0,51,R,R,1,3.6498
2,7,D,D,1,1.8072
0,18,O,O,1,2.2879
0,18,R,R,1,1.7033
0,18,R,R,1,1.9203
0,18,G,G,1,2.24
0,18,T,T,1,1.8404
0,18,T,T,1,1.8109
2,7,U,Not A Valid Character,0,7.0808
0,22,W,E,0,0.90249
11,17,G,G,1,2.0961
0,18,D,D,1,1.9118
12,17,T,E,0,2.0014
0,17,I,I,1,1.4529
0,17,O,O,1,2.4168
0,20,U,U,1,2.2617
0,18,S,S,1,1.9911
0,18,R,R,1,2.1457
0,18,F,H,0,2.3432
2,7,S,S,1,2.0622
0,18,G,R,0,2.2764
10,18,A,A,1,2.0228
11,17,E,E,1,2.64
0,18,R,R,1,2.6953
0,18,N,E,0,0.68563
0,18,B,I,0,0.71266
0,18,B,Not A Valid Character,0,0.37848
11,17,W,I,0,0.87124
2,7,N,N,1,1.6187
12,17,O,S,0,1.7972
2,7,O,E,0,1.9302
10,15,I,I,1,1.471
0,19,T,T,1,2.1545
0,18,R,N,0,1.7849
0,17,X,E,0,0.70951
0,17,O,O,1,2.4168
12,17,U,U,1,5.3748
11,16,W,A,0,2.3171
0,19,S,S,1,2.3014
2,7,T,T,1,1.5672
0,18,A,T,0,0.6087
0,18,F,F,1,2.1264
0,18,S,S,1,2.2863
2,7,U,U,1,2.0017
0,22,M,E,0,0.46999
0,18,U,E,0,0.59118
0,19,R,W,0,3.1946
0,17,N,T,0,0.61155
0,18,S,S,1,1.2775
2,7,F,F,1,2.2735
0,18,O,O,1,2.741
0,17,M,M,1,1.7802
2,7,M,M,1,1.8937
0,18,G,G,1,2.24
0,18,T,T,1,1.4884
0,18,W,W,1,2.4356
0,20,I,I,1,1.3727
0,18,K,K,1,2.3786
0,17,E,E,1,5.1718
0,18,N,N,1,1.8527
0,17,D,T,0,1.5942
0,19,U,I,0,2.2298
11,17,E,E,1,2.577
0,17,G,G,1,2.3435
11,16,S,S,1,2.0267
0,18,E,E,1,2.2796
0,18,E,E,1,2.1831
0,18,S,S,1,2.048
2,7,T,T,1,1.6379
0,22,J,D,0,2.6902
0,18,N,N,1,1.8762
0,22,J,D,0,2.6902
4,17,E,E,1,1.8675
0,18,E,E,1,2.0503
2,7,D,D,1,1.8072
0,18,T,T,1,1.2601
11,16,H,E,0,0.96193
0,18,T,T,1,1.7314
10,18,F,F,1,2.539
0,18,L,E,0,0.31936
11,16,S,S,1,1.9378
4,17,A,A,1,2.0513
2,7,R,R,1,1.7414
11,17,O,O,1,3.0977
0,18,O,O,1,2.9919
0,18,O,O,1,2.3402
2,7,W,W,1,2.5391
2,21,T,T,1,1.8669
0,18,G,E,0,0.49595
0,18,W,W,1,2.2997
0,18,S,S,1,1.4865
0,18,D,T,0,0.83444
0,18,U,U,1,2.6937
0,18,L,E,0,0.31936
2,7,U,A,0,1.8946
0,18,W,W,1,2.0114
10,18,W,W,1,2.9005
0,51,A,E,0,2.6
0,18,U,U,1,1.7973
2,7,M,M,1,1.6693
0,18,S,S,1,1.4461
0,18,G,G,1,2.4853
0,18,S,S,1,1.7141
0,17,O,O,1,2.3034
0,18,B,B,1,1.8913
0,18,I,N,0,1.536
0,17,I,I,1,1.4224
0,17,W,W,1,2.4131
2,7,E,E,1,2.6604
10,15,E,E,1,4.1219
0,18,Z,E,0,0.45229
0,20,W,U,0,2.2819
0,17,K,E,0,5.1166
12,18,B,B,1,1.9838
0,18,B,B,1,2.6676
2,7,I,I,1,5.6674
0,22,E,E,1,3.13
2,7,D,D,1,1.975
2,7,I,I,1,2.0487
11,17,R,R,1,1.9603
0,18,E,E,1,3.1134
0,18,S,E,0,0.69313
0,17,E,T,0,1.8299
0,18,M,M,1,2.1741
0,18,E,E,1,2.0503
2,21,O,K,0,2.0136
0,18,M,M,1,1.8983
0,19,A,T,0,0.76452
0,18,N,N,1,1.8944
0,18,E,E,1,3.3268
0,17,J,T,0,0.7949
2,7,W,W,1,3.0564
12,17,O,S,0,1.7972
11,17,K,K,1,2.3621
2,7,M,M,1,1.7807
2,7,T,T,1,1.2813
0,18,T,T,1,3.8346
0,18,I,I,1,4.014
11,16,W,A,0,2.3171
10,15,M,M,1,1.9943
0,20,F,F,1,2.5138
12,18,D,D,1,2.0539
11,17,U,T,0,0.64137
0,18,D,T,0,1.693
4,17,K,K,1,2.08
0,18,I,I,1,1.6909
0,18,B,B,1,2.0861
0,18,F,F,1,4.2363
0,18,R,E,0,0.65802
12,18,F,F,1,1.9
0,18,M,T,0,1.4244
0,18,N,N,1,2.0106
12,17,N,N,1,4.6404
2,21,N,A,0,2.0449
0,18,R,R,1,2.1653
0,18,T,T,1,2.2478
0,18,A,A,1,2.7329
0,18,A,A,1,1.6413
0,18,T,T,1,1.3321
0,18,F,F,1,2.5925
0,18,U,I,0,1.5426
12,18,I,I,1,1.3794
11,17,N,N,1,1.8011
0,20,U,U,1,2.2713
0,18,N,N,1,1.5344
12,18,K,U,0,2.1546
11,17,W,W,1,3.3072
4,17,I,I,1,1.3223
10,15,U,U,1,2.2486
11,16,M,M,1,2.4489
0,18,E,E,1,2.2796
2,7,S,S,1,1.339
0,17,D,E,0,0.6727
0,18,G,G,1,2.1539
0,18,F,F,1,2.4779
0,18,I,I,1,1.2615
0,18,S,S,1,1.4841
0,18,D,D,1,1.8873
0,18,N,N,1,1.721
0,18,R,R,1,2.2103
0,18,T,T,1,1.4917
0,18,B,B,1,2.0861
0,18,D,D,1,1.999
10,18,R,W,0,2.2876
0,22,D,T,0,0.65659
10,15,I,I,1,3.2946
0,51,S,S,1,3.8421
0,18,U,U,1,2.1831
0,20,U,U,1,2.2617
11,17,F,T,0,0.61233
0,18,R,R,1,1.9545
12,18,F,I,0,0.95718
0,18,A,A,1,1.7403
0,18,T,T,1,2.1063
0,18,S,S,1,2.0969
0,19,O,S,0,2.2046
0,18,M,M,1,1.8793
0,18,H,S,0,2.0258
0,19,N,N,1,2.3494
0,20,B,T,0,2.1287
0,18,C,E,0,0.62987
11,17,F,F,1,2.9365
11,17,H,H,1,1.9651
12,18,E,E,1,2.6558
2,7,M,M,1,2.2828
0,17,P,E,0,0.68676
12,17,A,A,1,1.9875
0,18,N,T,0,2.7835
0,18,Q,E,0,0.4606
11,16,M,A,0,2.5181
2,7,I,I,1,1.237
0,17,D,D,1,1.8352
0,17,S,S,1,1.7311
0,18,R,N,0,1.7849
0,18,F,F,1,2.4433
0,18,O,M,0,2.4453
12,18,F,F,1,2.3812
2,7,U,E,0,2.6499
12,17,U,U,1,5.3748
10,18,D,D,1,2.2591
12,18,R,R,1,2.1778
10,15,W,E,0,1.6412
12,18,G,O,0,3.0236
0,18,F,F,1,2.3486
0,17,E,E,1,2.7937
0,18,W,W,1,2.2997
0,18,S,S,1,1.4461
10,15,T,T,1,1.7516
0,18,U,U,1,2.0484
0,18,M,M,1,2.03
0,18,A,T,0,0.58254
0,18,W,W,1,2.1113
0,18,V,E,0,0.61647
0,17,T,T,1,1.6847
12,18,T,T,1,1.8058
10,18,O,O,1,2.7126
0,18,U,E,0,0.62901
0,18,W,E,0,0.60529
2,7,T,T,1,1.0791
0,22,D,D,1,2.2178
0,18,M,M,1,1.9446
4,17,U,U,1,1.9441
0,18,Q,E,0,0.521
0,17,F,E,0,0.69053
0,17,W,W,1,2.216
11,17,I,I,1,1.6126
0,18,J,D,0,1.8598
10,15,K,D,0,2.4691
0,51,U,M,0,1.4889
12,17,R,R,1,2.8666
11,16,N,N,1,2.0919
2,7,R,R,1,1.7181
2,7,R,R,1,1.7181
0,18,A,A,1,1.988
2,7,N,N,1,1.4316
0,17,F,F,1,2.0785
0,18,I,I,1,1.7347
0,18,F,F,1,2.1815
0,18,O,O,1,2.4183
11,16,R,R,1,2.6515
0,18,I,I,1,1.4712
12,18,S,S,1,2.2903
12,18,E,Not A Valid Character,0,2.1164
2,21,W,S,0,2.5519
0,18,G,G,1,2.1539
0,22,D,D,1,2.2178
2,7,N,N,1,2.1468
0,18,D,D,1,1.999
10,18,S,S,1,1.8238
0,18,E,E,1,2.5145
0,18,H,S,0,2.0258
12,17,T,T,1,2.1522
0,17,K,K,1,2.1788
0,18,R,R,1,1.9545
0,18,F,F,1,2.5524
0,20,T,T,1,1.6464
11,16,G,M,0,3.47
0,18,G,G,1,2.2412
0,18,Y,T,0,1.7106
0,18,I,I,1,1.6429
0,18,I,I,1,1.7347
12,18,O,O,1,2.4674
0,17,F,F,1,2.3323
0,18,I,I,1,2.6884
0,20,N,N,1,1.898
0,18,M,M,1,2.03
11,17,E,E,1,2.64
0,18,H,I,0,2.4399
10,15,E,E,1,2.8969
0,17,M,E,0,0.76328
0,17,N,N,1,1.5441
0,18,U,E,0,0.59118
10,15,I,I,1,1.471
2,21,D,D,1,2.4589
0,17,F,F,1,2.0122
0,18,M,M,1,2.2213
0,18,U,U,1,2.0484
2,7,O,O,1,2.9106
11,17,O,O,1,4.0606
0,18,D,E,0,1.1818
0,20,H,E,0,0.4546
0,17,G,G,1,2.1947
0,17,X,E,0,0.70951
0,18,M,N,0,1.5125
0,17,S,S,1,1.7311
0,18,N,N,1,2.0935
0,18,H,E,0,0.65132
0,17,F,F,1,2.3729
0,18,D,T,0,0.83444
11,16,A,A,1,2.5784
0,18,N,N,1,1.623
0,18,R,R,1,2.0917
0,17,I,I,1,1.3602
2,7,H,H,1,1.8484
0,17,F,F,1,2.0785
0,18,E,E,1,2.712
4,17,U,U,1,1.9441
2,21,T,T,1,1.8669
0,17,D,D,1,1.9907
0,18,U,U,1,1.9552
0,20,M,M,1,1.9489
2,7,I,I,1,1.237
11,17,G,G,1,2.0961
2,7,E,E,1,2.6564
0,19,E,E,1,3.7935
2,21,M,A,0,1.9079
11,17,D,D,1,2.5604
0,18,N,N,1,1.721
0,18,H,I,0,2.4399
11,17,E,E,1,2.64
0,18,R,S,0,2.2606
12,18,D,D,1,2.0539
0,18,Y,T,0,1.7106
10,15,O,M,0,1.3087
0,18,E,E,1,2.4213
2,7,D,D,1,2.3408
0,18,D,D,1,1.816
11,16,F,E,0,1.7266
11,17,S,E,0,0.399
0,17,A,A,1,1.8615
0,18,R,R,1,1.9063
0,19,E,E,1,2.4339
11,17,E,E,1,2.6839
11,17,U,U,1,2.6795
0,17,M,M,1,1.91
0,18,O,O,1,3.2118
0,18,U,U,1,1.8531
0,22,M,M,1,2.2266
0,17,K,E,0,5.1166
12,18,D,V,0,1.7019
12,18,W,W,1,2.134
0,18,E,T,0,1.8943
0,20,F,F,1,2.4477
0,51,E,E,1,5.298
0,18,J,D,0,1.8598
0,18,T,T,1,1.9792
0,18,U,E,0,0.59118
12,18,G,Not A Valid Character,0,2.1401
0,18,B,I,0,0.71266
0,18,M,M,1,1.6359
0,17,S,S,1,1.4687
0,18,K,K,1,2.1164
0,20,U,U,1,2.2617
0,17,R,R,1,1.922
2,7,A,A,1,2.0388
0,18,D,D,1,1.885
0,18,A,A,1,1.4822
2,7,T,E,0,0.53217
0,18,O,S,0,1.748
0,22,I,E,0,1.4982
11,16,M,M,1,2.4489
11,16,M,A,0,2.5181
0,17,W,E,0,0.55311
2,7,R,R,1,1.7181
0,18,N,N,1,1.8944
0,18,N,N,1,1.8399
2,7,G,G,1,2.4049
0,18,E,E,1,2.712
0,18,L,E,0,0.31936
0,19,N,N,1,2.3494
0,18,F,F,1,2.3486
0,18,W,W,1,2.2342
0,19,B,B,1,3.0497
0,17,E,T,0,1.8299
0,18,X,I,0,0.81707
0,18,R,R,1,1.8477
0,17,F,F,1,2.5786
0,18,R,R,1,2.2218
0,18,E,E,1,3.1134
2,7,D,D,1,1.8072
10,18,F,F,1,2.539
0,17,S,S,1,1.5091
0,18,U,U,1,1.7973
0,18,G,S,0,1.9179
0,18,H,H,1,1.8665
0,18,M,M,1,2.6989
2,7,E,T,0,2.384
0,18,U,U,1,1.6243
2,7,R,R,1,1.7414
0,18,F,F,1,2.1815
0,22,S,D,0,1.8412
2,7,W,W,1,2.5391
2,21,O,K,0,2.0136
2,7,M,M,1,1.8751
0,18,N,N,1,1.7148
0,18,N,N,1,1.6484
0,18,S,S,1,1.7141
0,18,E,E,1,2.2497
0,18,K,R,0,2.075
0,17,O,W,0,2.4641
0,17,R,R,1,1.8502
10,15,R,R,1,2.2192
0,17,N,N,1,1.9119
0,18,R,N,0,1.7849
2,7,G,R,0,3.1733
0,22,F,F,1,2.7106
0,20,O,O,1,2.9766
0,18,K,K,1,2.5235
0,18,M,M,1,1.7288
0,20,U,U,1,2.2617
0,18,K,K,1,2.4181
0,20,K,T,0,0.60654
11,17,R,R,1,1.9603
0,18,R,N,0,1.7849
11,17,M,M,1,2.0329
0,18,K,U,0,2.1275
0,18,E,E,1,2.3025
0,22,U,U,1,2.9134
0,18,F,F,1,2.6708
11,16,T,T,1,1.9656
2,7,H,H,1,1.8004
0,18,I,N,0,1.536
0,18,S,S,1,1.4841
11,17,U,T,0,0.64137
12,17,G,G,1,2.6501
0,17,E,T,0,1.8299
0,18,D,T,0,0.83444
4,17,D,D,1,1.6922
0,18,D,D,1,2.3691
12,18,G,Not A Valid Character,0,2.1401
0,22,I,E,0,1.4982
0,18,M,M,1,2.8897
0,18,S,S,1,2.0969
0,17,F,F,1,2.3323
0,19,M,M,1,2.9447
11,17,R,R,1,1.9603
10,15,R,E,0,2.109
2,7,N,N,1,1.4687
0,18,O,O,1,2.4546
11,17,T,T,1,2.58
0,22,A,A,1,2.0249
0,18,O,O,1,3.2118
0,18,M,M,1,1.6601
12,18,I,I,1,1.8305
12,18,D,D,1,1.7783
0,18,M,T,0,2.736
0,18,E,E,1,2.2883
2,21,N,A,0,2.0449
0,17,U,U,1,1.9199
0,18,A,A,1,1.7364
0,19,B,B,1,3.0497
0,17,H,E,0,0.70696
0,18,R,N,0,1.9313
2,21,M,A,0,1.9079
2,7,D,D,1,2.0135
0,18,O,O,1,2.2704
0,18,F,F,1,2.612
0,20,T,T,1,1.6464
0,18,R,R,1,1.9203
2,7,W,W,1,2.1258
0,18,A,A,1,2.3629
0,17,T,T,1,1.9033
11,17,T,T,1,1.6228
12,18,G,D,0,1.8339
2,7,A,A,1,2.0388
0,17,G,G,1,1.8025
2,7,F,F,1,1.9443
0,18,B,Not A Valid Character,0,0.37848
0,17,A,A,1,1.8049
0,18,U,U,1,2.9142
2,7,F,F,1,2.9423
2,7,R,T,0,1.8671
0,19,O,K,0,2.476
0,18,R,R,1,2.4001
0,18,W,D,0,1.9641
0,18,G,G,1,3.3136
0,17,E,E,1,2.6039
12,17,I,I,1,1.6308
11,17,W,W,1,3.3072
12,17,E,E,1,2.638
0,22,N,T,0,0.85892
0,18,H,I,0,2.4399
0,18,R,R,1,1.7033
0,22,X,E,0,0.56195
0,18,L,E,0,0.31936
2,21,F,H,0,2.6464
0,18,S,S,1,1.9911
0,19,U,I,0,2.2298
0,18,W,W,1,2.5428
0,18,S,S,1,1.4841
10,15,K,D,0,2.4691
10,15,G,M,0,1.2009
0,18,S,S,1,1.949
0,18,B,B,1,1.8913
0,18,A,A,1,1.6254
0,18,D,T,0,1.693
0,18,A,A,1,1.8254
0,17,G,G,1,2.1086
10,15,D,D,1,2.8605
0,18,X,I,0,0.81707
0,18,D,E,0,1.1817
0,18,A,A,1,1.6413
0,17,U,U,1,1.9172
4,17,H,H,1,1.5609
0,18,W,W,1,2.2074
0,20,I,I,1,1.3727
0,18,K,E,0,0.78001
0,17,D,D,1,1.8352
10,15,O,S,0,1.7392
0,18,M,M,1,2.0026
0,22,F,I,0,1.0182
0,18,Q,E,0,0.521
2,7,A,A,1,2.0558
12,18,G,O,0,3.0236
0,18,S,S,1,1.4865
0,20,S,S,1,1.6868
0,18,A,A,1,1.9842
0,17,K,K,1,2.318
0,18,M,M,1,2.8897
0,17,T,T,1,1.5225
0,22,D,T,0,0.65659
0,18,D,D,1,1.8955
2,7,N,N,1,1.4687
0,17,D,E,0,0.6727
12,18,G,D,0,1.8339
0,20,B,T,0,2.1287
2,7,T,T,1,1.0791
4,17,T,T,1,1.4953
0,18,H,H,1,1.9716
2,7,T,T,1,2.0071
2,7,G,G,1,1.9653
2,7,I,I,1,2.0487
0,18,C,E,0,0.62987
11,17,A,A,1,2.9528
10,18,F,F,1,2.539
2,7,O,Not A Valid Character,0,2.8383
0,18,M,M,1,1.8177
0,18,I,I,1,1.6453
0,18,W,T,0,3.9251
0,17,W,W,1,1.9561
0,18,K,T,0,1.3411
11,17,I,I,1,1.5572
0,18,K,K,1,2.1164
0,18,I,I,1,1.9274
0,18,T,T,1,1.4649
2,7,U,U,1,2.1892
2,7,T,E,0,0.53217
11,17,I,I,1,4.9858
0,51,S,S,1,3.8421
0,22,I,I,1,1.688
0,18,I,I,1,1.9274
0,18,U,U,1,2.0484
0,18,I,I,1,1.2354
0,17,F,F,1,2.5786
0,17,N,N,1,1.652
0,17,I,E,0,0.80501
11,16,F,E,0,1.7266
0,18,S,S,1,1.8218
0,18,N,E,0,0.87117
0,20,H,E,0,0.4546
4,17,N,M,0,1.9463
12,18,M,M,1,2.0803
0,18,N,N,1,1.7148
0,18,D,D,1,2.4823
0,18,W,W,1,3.3476
0,17,S,S,1,1.5791
0,20,E,E,1,2.4766
0,18,F,F,1,2.324
10,15,A,A,1,2.1126
0,18,F,F,1,3.6802
12,18,M,M,1,2.0803
0,18,S,S,1,2.0969
0,18,A,T,0,0.58254
0,18,G,G,1,2.119
12,18,I,I,1,1.6298
0,18,A,T,0,0.83337
4,17,S,S,1,1.8208
0,20,A,A,1,1.9967
0,18,A,A,1,2.3629
0,18,D,D,1,2.1192
0,19,F,T,0,1.0229
0,18,B,I,0,0.71266
0,18,A,A,1,1.8442
2,7,O,O,1,2.5696
2,7,M,M,1,2.1674
2,7,O,O,1,2.5696
0,18,F,F,1,2.1483
0,18,M,T,0,1.4244
2,7,M,M,1,1.6693
0,18,O,O,1,2.6359
11,17,W,W,1,3.3072
0,18,S,E,0,0.57158
0,17,F,F,1,2.0122
0,17,I,I,1,1.4529
0,22,O,T,0,0.83699
0,51,A,E,0,2.6
0,18,W,W,1,2.2872
12,18,I,I,1,1.8305
0,18,T,T,1,1.5496
0,22,V,E,0,1.2063
12,18,R,E,0,1.1472
0,18,R,R,1,2.4001
10,18,U,U,1,2.3085
0,18,W,T,0,3.9251
0,17,R,R,1,2.1871
0,18,E,T,0,1.8943
12,18,F,I,0,0.95718
0,18,E,E,1,2.8144
0,18,N,T,0,1.9236
0,18,W,W,1,3.3476
12,17,F,F,1,2.5982
11,17,T,T,1,2.58
0,17,E,E,1,5.1718
0,18,N,N,1,2.0106
0,18,S,E,0,0.49275
10,15,H,H,1,2.36
0,18,U,U,1,2.0877
0,22,N,N,1,1.8667
0,18,M,M,1,4.1051
0,18,W,I,0,0.88298
0,18,E,E,1,3.9718
0,18,D,D,1,1.9118
0,18,D,T,0,2.4583
0,18,G,G,1,2.0557
2,7,T,T,1,1.6379
0,18,O,O,1,2.3232
0,17,K,K,1,2.5707
0,18,H,I,0,1.7314
0,17,K,K,1,2.5097
0,18,H,H,1,1.8866
2,21,W,S,0,2.5519
0,17,I,I,1,1.4224
2,7,N,N,1,1.8517
0,18,N,N,1,1.5344
2,7,I,I,1,2.0487
12,17,U,U,1,5.3748
0,18,T,T,1,2.1063
0,18,R,R,1,1.9203
0,18,W,W,1,2.4911
0,18,O,O,1,2.1372
2,21,R,S,0,1.8013
0,18,K,D,0,2.3519
12,18,N,N,1,2.0555
11,17,J,H,0,2.3366
0,22,W,D,0,2.3165
0,18,M,M,1,2.4205
0,51,T,I,0,5.5713
0,18,T,T,1,3.8346
0,22,Q,T,0,0.68286
0,18,N,N,1,1.6484
0,19,U,U,1,3.4659
0,18,F,H,0,2.3432
0,18,D,E,0,0.60763
12,17,A,T,0,0.97353
0,18,G,M,0,2.0114
12,18,F,F,1,1.9
0,17,N,T,0,0.61155
0,18,E,E,1,2.607
0,17,F,E,0,0.69053
0,18,M,M,1,1.8177
0,20,O,O,1,2.9766
12,18,O,N,0,1.5115
2,7,N,N,1,1.6029
0,18,I,I,1,1.266
